chromosome,gene_name,gene_type,position_start,position_end,gene_source,strand
chr7,RP11-760D2.9,processed_pseudogene,56645541,56646559,HAVANA,+
chr7,RP11-760D2.10,processed_pseudogene,56665072,56666035,HAVANA,+
chr7,RP11-760D2.12,processed_pseudogene,56671103,56671246,HAVANA,+
chr7,RP11-10F11.5,lncRNA,56682777,56685650,HAVANA,-
chr7,TRIM60P16,processed_pseudogene,56699432,56700420,HAVANA,-
chr7,RP11-10F11.2,unprocessed_pseudogene,56706636,56718389,HAVANA,-
chr7,RP11-10F11.6,lncRNA,56726842,56742779,HAVANA,+
chr7,RP11-10F11.3,unprocessed_pseudogene,56752729,56755059,HAVANA,-
chr7,RP11-10F11.4,processed_pseudogene,56804089,56804283,HAVANA,-
chr7,CICP28,processed_pseudogene,56873029,56875841,HAVANA,+
chr7,RP13-580B18.4,lncRNA,56876907,56916493,HAVANA,-
chr7,RP13-580B18.1,transcribed_unprocessed_pseudogene,56943078,56949839,HAVANA,-
chr7,RP11-220H4.2,unprocessed_pseudogene,57008048,57012060,HAVANA,-
chr7,KNOWN,miRNA,57023492,57023571,ENSEMBL,-
chr7,KNOWN,misc_RNA,57032955,57033214,ENSEMBL,+
chr7,TNRC18P3,unprocessed_pseudogene,57059595,57076856,HAVANA,+
chr7,SLC29A4P1,unprocessed_pseudogene,57081992,57087980,HAVANA,-
chr7,PHKG1P4,unprocessed_pseudogene,57128297,57129008,HAVANA,-
chr7,SEPTIN7P15,unprocessed_pseudogene,57135657,57142371,HAVANA,-
chr7,KNOWN,protein_coding,57187321,57207571,HAVANA,-
chr7,RP11-1217F2.29,lncRNA,57207819,57221543,HAVANA,+
chr7,RP11-1217F2.1,unprocessed_pseudogene,57215693,57218054,HAVANA,-
chr7,RP11-1217F2.22,unprocessed_pseudogene,57230875,57233731,HAVANA,-
chr7,RP11-1217F2.28,unprocessed_pseudogene,57234746,57234952,HAVANA,+
chr7,MTATP6P8,unprocessed_pseudogene,57234907,57235587,HAVANA,+
chr7,MTCO3P10,unprocessed_pseudogene,57235587,57236358,HAVANA,+
chr7,RP11-1217F2.19,unprocessed_pseudogene,57236432,57236781,HAVANA,+
chr7,MTND4LP32,unprocessed_pseudogene,57236850,57237119,HAVANA,+
chr7,MTND4P4,unprocessed_pseudogene,57237113,57238478,HAVANA,+
chr7,MTND5P6,unprocessed_pseudogene,57238681,57240478,HAVANA,+
chr7,MTND6P29,unprocessed_pseudogene,57240479,57240990,HAVANA,-
chr7,MTCYBP29,unprocessed_pseudogene,57241064,57242069,HAVANA,+
chr7,GUSBP10,unprocessed_pseudogene,57245116,57247759,HAVANA,-
chr7,MTND1P4,unprocessed_pseudogene,57253495,57253909,HAVANA,+
chr7,MTND2P6,unprocessed_pseudogene,57254119,57255148,HAVANA,+
chr7,MTCO1P10,unprocessed_pseudogene,57255599,57257144,HAVANA,+
chr7,MTCO2P10,unprocessed_pseudogene,57257285,57257933,HAVANA,+
chr7,RP11-1217F2.25,unprocessed_pseudogene,57258007,57258167,HAVANA,+
chr7,MTATP6P10,unprocessed_pseudogene,57258168,57258845,HAVANA,+
chr7,MTCO3P4,unprocessed_pseudogene,57258848,57259634,HAVANA,+
chr7,RP11-1217F2.26,unprocessed_pseudogene,57259704,57260044,HAVANA,+
chr7,RP11-1217F2.27,unprocessed_pseudogene,57260112,57260405,HAVANA,+
chr7,MTND4P5,unprocessed_pseudogene,57260402,57261775,HAVANA,+
chr7,MTND5P7,unprocessed_pseudogene,57261964,57263761,HAVANA,+
chr7,RP11-1217F2.23,unprocessed_pseudogene,57263763,57264271,HAVANA,-
chr7,MTCYBP5,unprocessed_pseudogene,57264345,57265479,HAVANA,+
chr7,GUSBP12,unprocessed_pseudogene,57268532,57271304,HAVANA,-
chr7,RP11-1217F2.15,lncRNA,57277572,57290604,HAVANA,-
chr7,KNOWN,snRNA,57294708,57294773,ENSEMBL,+
chr7,RP11-1217F2.30,lncRNA,57310388,57313638,HAVANA,+
chr7,RP11-114G11.3,unprocessed_pseudogene,57338546,57342904,HAVANA,+
chr7,RP11-114G11.4,TEC,57469885,57472423,HAVANA,-
chr7,KNOWN,miRNA,57472731,57472796,ENSEMBL,+
chr7,VN1R28P,unitary_pseudogene,57482534,57483429,HAVANA,-
chr7,SAPCD2P2,processed_pseudogene,57484207,57485380,HAVANA,+
chr7,ZNF716,protein_coding,57509883,57533265,HAVANA,+
chr7,RP11-1324A7.2,processed_pseudogene,57544872,57545601,HAVANA,+
chr7,NCOR1P3,unprocessed_pseudogene,57659500,57669810,HAVANA,+
chr7,RP11-368M16.3,transcribed_processed_pseudogene,57688185,57704895,HAVANA,-
chr7,RP11-368M16.10,processed_pseudogene,57688991,57689857,HAVANA,+
chr7,BSNDP4,processed_pseudogene,57698431,57698818,HAVANA,+
chr7,RP11-368M16.9,unprocessed_pseudogene,57710087,57710825,HAVANA,-
chr7,RP11-368M16.5,unprocessed_pseudogene,57710227,57710560,HAVANA,+
chr7,RP11-368M16.8,unprocessed_pseudogene,57712442,57713165,HAVANA,-
chr7,RP11-368M16.6,unprocessed_pseudogene,57712581,57712914,HAVANA,+
chr7,RP11-368M16.7,unprocessed_pseudogene,57714528,57715098,HAVANA,+
chr7,RP11-548K12.6,unprocessed_pseudogene,57830325,57830652,HAVANA,-
chr7,RP11-548K12.7,unprocessed_pseudogene,57830672,57830879,HAVANA,+
chr7,RP11-548K12.5,unprocessed_pseudogene,57832290,57832905,HAVANA,-
chr7,RP11-548K12.8,unprocessed_pseudogene,57832889,57833087,HAVANA,+
chr7,RP11-548K12.4,unprocessed_pseudogene,57836678,57837227,HAVANA,-
chr7,RP11-548K12.3,unprocessed_pseudogene,57877307,57877718,HAVANA,-
chr7,RP11-548K12.9,unprocessed_pseudogene,57877702,57877903,HAVANA,+
chr7,RP11-548K12.10,unprocessed_pseudogene,57879525,57880333,HAVANA,+
chr7,RP11-548K12.2,unprocessed_pseudogene,57879738,57880116,HAVANA,-
chr7,RP11-548K12.11,unprocessed_pseudogene,57881907,57882648,HAVANA,+
chr7,RP11-548K12.1,unprocessed_pseudogene,57882171,57882507,HAVANA,-
chr7,RP11-548K12.12,unprocessed_pseudogene,57888037,57896752,HAVANA,+
chr7,RP11-548K12.13,processed_pseudogene,57895015,57895957,HAVANA,-
chr7,RP11-715L17.1,processed_pseudogene,61821869,61822186,HAVANA,+
chr7,KNOWN,snRNA,62471841,62471947,ENSEMBL,-
chr7,RP11-196D18.1,lncRNA,62505205,62514809,HAVANA,-
chr7,RP11-196D18.2,unprocessed_pseudogene,62517831,62520462,HAVANA,+
chr7,NOVEL,miRNA,62528465,62528529,ENSEMBL,-
chr7,ZNF90P3,processed_pseudogene,62547448,62548639,HAVANA,-
chr7,SAPCD2P4,processed_pseudogene,62574013,62575183,HAVANA,-
chr7,SEPTIN14P1,unprocessed_pseudogene,62577879,62615312,HAVANA,-
chr7,NOVEL,snoRNA,62636318,62636397,ENSEMBL,-
chr7,RP11-373D7.1,unprocessed_pseudogene,62669597,62672200,HAVANA,+
chr7,PHKG1P1,unprocessed_pseudogene,62693413,62694623,HAVANA,-
chr7,RP5-905H7.3,lncRNA,62693493,62702023,HAVANA,-
chr7,SEPTIN7P4,unprocessed_pseudogene,62701968,62708699,HAVANA,-
chr7,RP5-905H7.4,processed_pseudogene,62723443,62723834,HAVANA,+
chr7,ZNF733P,transcribed_unprocessed_pseudogene,62751896,62764434,HAVANA,-
chr7,RP5-905H7.9,lncRNA,62787052,62814704,HAVANA,-
chr7,ARAFP3,processed_pseudogene,62803089,62803578,HAVANA,+
chr7,RP5-905H7.6,processed_pseudogene,62806218,62807110,HAVANA,+
chr7,RP5-905H7.11,lncRNA,62809239,62812152,HAVANA,+
chr7,RP5-905H7.10,processed_pseudogene,62809532,62810437,HAVANA,-
chr7,RP5-905H7.7,processed_pseudogene,62814411,62814743,HAVANA,+
chr7,RP5-905H7.8,lncRNA,62814835,62819684,HAVANA,+
chr7,VN1R31P,processed_pseudogene,62827805,62828534,HAVANA,-
chr7,VN1R32P,unitary_pseudogene,62837707,62838611,HAVANA,+
chr7,RP11-73B2.2,lncRNA,62840844,62846167,HAVANA,-
chr7,RP11-73B2.4,lncRNA,62849186,62854035,HAVANA,-
chr7,RP11-340I6.3,lncRNA,62854123,62882431,HAVANA,+
chr7,RP11-73B2.3,processed_pseudogene,62854127,62854487,HAVANA,-
chr7,RP11-340I6.1,lncRNA,62854655,62855817,HAVANA,+
chr7,RP11-73B2.7,lncRNA,62856719,62859628,HAVANA,-
chr7,SLC25A1P2,processed_pseudogene,62858424,62859335,HAVANA,+
chr7,VN1R33P,unitary_pseudogene,62861763,62862649,HAVANA,-
chr7,ARAFP2,processed_pseudogene,62865220,62865778,HAVANA,-
chr7,ZNF734P,unprocessed_pseudogene,62910197,62917065,HAVANA,+
chr7,RP5-1193P9.2,processed_pseudogene,62940976,62941367,HAVANA,-
chr7,SEPTIN7P5,processed_pseudogene,62956177,62962914,HAVANA,+
chr7,PHKG1P2,processed_pseudogene,62969681,62970543,HAVANA,+
chr7,SLC29A4P2,unprocessed_pseudogene,63016976,63022966,HAVANA,+
chr7,TNRC18P2,unprocessed_pseudogene,63028121,63045453,HAVANA,-
chr7,KNOWN,misc_RNA,63071823,63072082,ENSEMBL,-
chr7,KNOWN,miRNA,63081468,63081547,ENSEMBL,+
chr7,RP5-965K10.3,unprocessed_pseudogene,63092986,63096995,HAVANA,+
chr7,CTD-2526L21.2,unprocessed_pseudogene,63159768,63160819,HAVANA,+
chr7,CICP24,processed_pseudogene,63228635,63231425,HAVANA,-
chr7,CTD-2526L21.3,processed_pseudogene,63250287,63250476,HAVANA,+
chr7,RP11-340I6.4,processed_pseudogene,63303692,63303883,HAVANA,+
chr7,RP11-340I6.5,processed_pseudogene,63336719,63337728,HAVANA,+
chr7,RP11-340I6.7,lncRNA,63348578,63361172,HAVANA,-
chr7,GABPAP,processed_pseudogene,63353664,63355019,HAVANA,+
chr7,LINC02848,lncRNA,63360691,63385580,HAVANA,+
chr7,NOVEL,miRNA,63361446,63361511,ENSEMBL,+
chr7,NMD3P1,processed_pseudogene,63369344,63370831,HAVANA,-
chr7,RP11-73B2.6,transcribed_processed_pseudogene,63385165,63386684,HAVANA,-
chr7,RP11-340I6.14,lncRNA,63386210,63391298,HAVANA,+
chr7,NOVEL,miRNA,63387214,63387279,ENSEMBL,+
chr7,SLC25A1P3,processed_pseudogene,63391519,63392346,HAVANA,+
chr7,VN1R34P,unitary_pseudogene,63394827,63395709,HAVANA,-
chr7,ARAFP1,processed_pseudogene,63398283,63398887,HAVANA,-
chr7,RP11-340I6.13,lncRNA,63420222,63441855,HAVANA,-
chr7,VN1R35P,transcribed_unprocessed_pseudogene,63423809,63424501,HAVANA,-
chr7,VN1R36P,unprocessed_pseudogene,63426212,63426502,HAVANA,-
chr7,RP5-1193P9.4,transcribed_unprocessed_pseudogene,63440763,63441855,HAVANA,-
chr7,RP11-340I6.11,unprocessed_pseudogene,63454282,63454384,HAVANA,+
chr7,ZNF722P,protein_coding,63459252,63476508,HAVANA,+
chr7,LINC01005,lncRNA,63484787,63490483,HAVANA,-
chr7,RP11-3N2.16,lncRNA,63496022,63498336,HAVANA,-
chr7,RP11-3N2.15,lncRNA,63505807,63574934,HAVANA,+
chr7,ZNF727,protein_coding,63505812,63545717,HAVANA,+
chr7,TRIM60P17,processed_pseudogene,63545938,63546954,HAVANA,+
chr7,GUSBP6,transcribed_unprocessed_pseudogene,63560683,63611099,HAVANA,+
chr7,MTND4P2,unprocessed_pseudogene,63564471,63565673,HAVANA,-
chr7,MTND4LP2,unprocessed_pseudogene,63565670,63565954,HAVANA,-
chr7,MTND3P2,unprocessed_pseudogene,63566032,63566373,HAVANA,-
chr7,MTCO3P8,unprocessed_pseudogene,63566443,63567197,HAVANA,-
chr7,MTATP6P18,unprocessed_pseudogene,63567200,63567950,HAVANA,-
chr7,MTCO2P8,unprocessed_pseudogene,63568207,63568864,HAVANA,-
chr7,MTCO1P8,unprocessed_pseudogene,63569003,63570525,HAVANA,-
chr7,MTND2P4,unprocessed_pseudogene,63570925,63571928,HAVANA,-
chr7,MTND1P2,unprocessed_pseudogene,63572130,63572950,HAVANA,-
chr7,RP11-321E8.4,lncRNA,63600873,63610436,HAVANA,+
chr7,RP11-165H4.2,processed_pseudogene,63601916,63602779,HAVANA,-
chr7,VN1R37P,processed_pseudogene,63610063,63610810,HAVANA,-
chr7,VN1R38P,unitary_pseudogene,63640384,63641270,HAVANA,-
chr7,SAPCD2P1,processed_pseudogene,63642088,63643271,HAVANA,+
chr7,ZNF735,protein_coding,63667468,63680886,HAVANA,+
chr7,ZNF679,protein_coding,63688852,63727309,HAVANA,+
chr7,RP11-468B6.5,lncRNA,63754894,63761196,HAVANA,-
chr7,ZNF736,protein_coding,63767837,63817012,HAVANA,+
chr7,TRIM60P18,unprocessed_pseudogene,63815456,63816577,HAVANA,+
chr7,RP11-468B6.4,lncRNA,63829619,63835962,HAVANA,+
chr7,RP11-321E8.8,unprocessed_pseudogene,63886001,63886712,HAVANA,-
chr7,YWHAEP1,processed_pseudogene,63894208,63894970,HAVANA,+
chr7,VN1R40P,unitary_pseudogene,63904180,63905120,HAVANA,-
chr7,ZNF680P1,processed_pseudogene,63929563,63931031,HAVANA,+
chr7,HNRNPCP7,processed_pseudogene,63961203,63962107,HAVANA,+
chr7,ZNF680,protein_coding,63980256,64023453,HAVANA,-
chr7,BNIP3P42,processed_pseudogene,64011876,64012444,HAVANA,+
chr7,RP11-561N12.6,processed_pseudogene,64027192,64027821,HAVANA,-
chr7,RP11-561N12.5,processed_pseudogene,64029806,64030815,HAVANA,-
chr7,RP11-561N12.1,processed_pseudogene,64043111,64043585,HAVANA,+
chr7,RP11-561N12.8,processed_pseudogene,64050977,64051511,HAVANA,-
chr7,RP11-561N12.10,lncRNA,64072913,64075212,HAVANA,+
chr7,RP11-561N12.9,lncRNA,64112033,64116214,HAVANA,+
chr7,ZNF107,protein_coding,64126477,64171960,HAVANA,+
chr7,BNIP3P11,processed_pseudogene,64139332,64147771,HAVANA,-
chr7,RP11-416N13.1,processed_pseudogene,64196311,64197121,HAVANA,-
chr7,RP11-797H7.6,unprocessed_pseudogene,64228534,64229479,HAVANA,+
chr7,ZNF138,protein_coding,64254766,64294059,HAVANA,+
chr7,RP11-797H7.8,lncRNA,64262336,64264495,HAVANA,-
chr7,RP11-797H7.1,processed_pseudogene,64295658,64297260,HAVANA,-
chr7,SEPHS1P1,processed_pseudogene,64312775,64313732,HAVANA,-
chr7,EEF1DP4,processed_pseudogene,64323377,64324748,HAVANA,+
chr7,RP11-797H7.7,lncRNA,64327805,64330454,HAVANA,-
chr7,ZNF273,protein_coding,64330550,64391344,HAVANA,+
chr7,RP11-797H7.5,lncRNA,64348905,64350478,HAVANA,-
chr7,VN1R42P,processed_pseudogene,64393651,64393994,HAVANA,+
chr7,MTDHP1,processed_pseudogene,64402521,64403304,HAVANA,-
chr7,RP11-460N20.8,lncRNA,64407949,64411079,HAVANA,+
chr7,ZNF117,protein_coding,64432150,64467062,HAVANA,-
chr7,ERV3-1,protein_coding,64450734,64467121,HAVANA,-
chr7,KNOWN,snRNA,64483582,64483688,ENSEMBL,-
chr7,CCT6P3,transcribed_unprocessed_pseudogene,64498732,64535091,HAVANA,+
chr7,RP11-460N20.3,unprocessed_pseudogene,64498750,64498943,HAVANA,+
chr7,NOVEL,snoRNA,64526377,64526510,ENSEMBL,+
chr7,NOVEL,snoRNA,64530916,64531050,ENSEMBL,+
chr7,RP11-460N20.4,unprocessed_pseudogene,64535401,64539158,HAVANA,+
chr7,GTF2IP14,unprocessed_pseudogene,64544481,64560610,HAVANA,+
chr7,INTS4P1,transcribed_unprocessed_pseudogene,64601410,64694594,HAVANA,+
chr7,RP11-328P23.2,processed_pseudogene,64696164,64697097,HAVANA,-
chr7,RP11-746P2.5,processed_pseudogene,64707972,64708122,HAVANA,-
chr7,NOVEL,miRNA,64728309,64728404,ENSEMBL,+
chr7,RP11-328P23.4,lncRNA,64734269,64771165,HAVANA,+
chr7,RP11-746P2.6,unprocessed_pseudogene,64755361,64757705,HAVANA,+
chr7,NOVEL,snoRNA,64791632,64791729,ENSEMBL,+
chr7,NOVEL,snoRNA,64792309,64792386,ENSEMBL,+
chr7,RSL24D1P3,processed_pseudogene,64800087,64800581,HAVANA,-
chr7,RP11-746P2.3,processed_pseudogene,64820847,64822089,HAVANA,+
chr7,ZNF92,protein_coding,64838712,64866049,HAVANA,+
chr7,RP11-667F9.2,lncRNA,64927984,64928351,HAVANA,+
chr7,RP11-328P23.3,processed_pseudogene,64973686,64973857,HAVANA,-
chr7,RP11-667F9.1,unprocessed_pseudogene,64990542,65019657,HAVANA,-
chr7,RP13-157F18.2,unprocessed_pseudogene,65081995,65084066,HAVANA,+
chr7,RP11-479O9.4,transcribed_unprocessed_pseudogene,65111924,65235797,HAVANA,-
chr7,NOVEL,protein_coding,65112081,65113280,ENSEMBL,-
chr7,INTS4P2,transcribed_unprocessed_pseudogene,65112736,65183667,HAVANA,+
chr7,CCT6P1,transcribed_unprocessed_pseudogene,65216129,65228341,HAVANA,+
chr7,KNOWN,snoRNA,65220513,65220646,ENSEMBL,+
chr7,NOVEL,snoRNA,65225039,65225173,ENSEMBL,+
chr7,RP11-479O9.3,unprocessed_pseudogene,65229522,65233293,HAVANA,+
chr7,GTF2IP5,unprocessed_pseudogene,65238607,65267054,HAVANA,+
chr7,KNOWN,snRNA,65279659,65279762,ENSEMBL,+
chr7,RP13-254B10.1,lncRNA,65305042,65307383,HAVANA,+
chr7,KNOWN,snRNA,65324647,65324753,ENSEMBL,-
chr7,VKORC1L1,protein_coding,65338061,65424550,HAVANA,+
chr7,GUSB,protein_coding,65425671,65447202,HAVANA,-
chr7,RP11-252P18.1,processed_pseudogene,65469004,65469124,HAVANA,+
chr7,RP5-1132H15.3,processed_pseudogene,65490113,65496531,HAVANA,-
chr7,NOVEL,miRNA,65521221,65521305,ENSEMBL,-
chr7,RP5-1132H15.2,processed_pseudogene,65535891,65536305,HAVANA,-
chr7,ASL,protein_coding,65540787,65559684,HAVANA,+
chr7,AC068533.7,protein_coding,65552748,65617264,HAVANA,+
chr7,CRCP,protein_coding,65579591,65619555,HAVANA,+
chr7,RP5-1132H15.1,lncRNA,65584590,65629998,HAVANA,-
chr7,TPST1,protein_coding,65670304,65885530,HAVANA,+
chr7,KNOWN,snRNA,65809291,65809401,ENSEMBL,+
chr7,LINC00174,lncRNA,65841031,65958553,HAVANA,-
chr7,KNOWN,snRNA,65860178,65860273,ENSEMBL,+
chr7,GTF2IP9,transcribed_unprocessed_pseudogene,65872275,65874226,HAVANA,-
chr7,SKP1P1,transcribed_processed_pseudogene,65888392,65888880,HAVANA,-
chr7,GS1-124K5.2,transcribed_unprocessed_pseudogene,65892936,65918621,HAVANA,-
chr7,NOVEL,snoRNA,65899494,65899605,ENSEMBL,+
chr7,RP11-792A8.1,processed_pseudogene,65899621,65900141,HAVANA,-
chr7,GS1-124K5.13,TEC,65939543,65940736,HAVANA,+
chr7,GS1-124K5.7,transcribed_unprocessed_pseudogene,65945381,65955095,HAVANA,-
chr7,GS1-124K5.8,transcribed_unprocessed_pseudogene,65950082,65951519,HAVANA,-
chr7,GS1-124K5.4,lncRNA,65958594,65960745,HAVANA,+
chr7,GS1-124K5.9,processed_pseudogene,65970142,65971210,HAVANA,-
chr7,GS1-124K5.10,unprocessed_pseudogene,65976543,66010053,HAVANA,+
chr7,GS1-124K5.12,transcribed_unprocessed_pseudogene,65991075,66057384,HAVANA,-
chr7,RP4-756H11.5,processed_pseudogene,66018792,66019186,HAVANA,-
chr7,SAPCD2P3,processed_pseudogene,66021203,66022052,HAVANA,+
chr7,RP4-756H11.4,processed_pseudogene,66021876,66022349,HAVANA,-
chr7,RPL35P5,processed_pseudogene,66071725,66072094,HAVANA,-
chr7,KCTD7,protein_coding,66093868,66114054,HAVANA,+
chr7,RP11-792A8.5,protein_coding,66093945,66276176,HAVANA,+
chr7,RP4-756H11.3,lncRNA,66119525,66136510,HAVANA,+
chr7,RABGEF1,protein_coding,66147151,66276451,HAVANA,+
chr7,RP11-792A8.4,lncRNA,66204816,66205372,HAVANA,-
chr7,RP11-792A8.3,processed_pseudogene,66213825,66214064,HAVANA,-
chr7,NOVEL,snoRNA,66255341,66255451,ENSEMBL,-
chr7,GTF2IRD1P1,transcribed_unprocessed_pseudogene,66274980,66309869,HAVANA,-
chr7,RP11-458F8.1,unprocessed_pseudogene,66313483,66323123,HAVANA,+
chr7,GTF2IP23,unprocessed_pseudogene,66345695,66347968,HAVANA,+
chr7,KNOWN,snRNA,66356175,66356278,ENSEMBL,+
chr7,LINC02604,lncRNA,66367844,66371284,HAVANA,+
chr7,RP11-458F8.3,processed_pseudogene,66379568,66379930,HAVANA,+
chr7,TMEM248,protein_coding,66386212,66423538,HAVANA,+
chr7,KNOWN,misc_RNA,66445107,66445395,ENSEMBL,+
chr7,SBDS,protein_coding,66452667,66460574,HAVANA,-
chr7,TYW1,protein_coding,66460160,66704506,HAVANA,+
chr7,RP11-324F21.1,processed_pseudogene,66554244,66554457,HAVANA,-
chr7,KNOWN,miRNA,66579309,66579384,ENSEMBL,-
chr7,NOVEL,miRNA,66604058,66604157,ENSEMBL,-
chr7,PMS2P4,transcribed_unprocessed_pseudogene,66752528,66767406,HAVANA,-
chr7,NOVEL,misc_RNA,66762640,66762741,ENSEMBL,-
chr7,STAG3L4,transcribed_unprocessed_pseudogene,66767608,66827937,HAVANA,+
chr7,RP11-166O4.4,unprocessed_pseudogene,66772592,66773343,HAVANA,-
chr7,RP11-166O4.6,lncRNA,66798034,66799370,HAVANA,+
chr7,NOVEL,miRNA,66821667,66821766,ENSEMBL,+
chr7,MTATP6P21,unprocessed_pseudogene,67092818,67093006,HAVANA,+
chr7,MTCO3P41,unprocessed_pseudogene,67093009,67093336,HAVANA,+
chr7,RP4-736H5.3,lncRNA,67156045,67162016,HAVANA,-
chr7,RP11-421N10.1,processed_pseudogene,67234616,67235455,HAVANA,-
chr7,RP11-358M3.1,lncRNA,67485222,67501904,HAVANA,+
chr7,RP5-945F2.2,lncRNA,67556210,67584196,HAVANA,+
chr7,MTCO1P57,unprocessed_pseudogene,67562724,67563237,HAVANA,+
chr7,RP5-945F2.3,lncRNA,67614535,67784663,HAVANA,-
chr7,RP11-521C10.1,processed_pseudogene,67706624,67707254,HAVANA,+
chr7,MTND4P3,unprocessed_pseudogene,67731306,67731846,HAVANA,-
chr7,RP5-859M6.1,processed_pseudogene,68105785,68106571,HAVANA,+
chr7,RNA5SP231,rRNA_pseudogene,68188898,68189035,ENSEMBL,-
chr7,RP11-123O1.1,lncRNA,68491420,68511790,HAVANA,+
chr7,KNOWN,snRNA,68590257,68590363,ENSEMBL,+
chr7,RP11-633P16.1,lncRNA,68610172,68639437,HAVANA,-
chr7,RP11-3P22.2,lncRNA,68651808,68895909,HAVANA,-
chr7,RP11-3P22.1,lncRNA,68652820,68654305,HAVANA,-
chr7,NOVEL,miRNA,68655128,68655211,ENSEMBL,-
chr7,MTCO2P25,unprocessed_pseudogene,68795684,68796364,HAVANA,-
chr7,MTCO1P25,unprocessed_pseudogene,68796821,68798619,HAVANA,-
chr7,KNOWN,snRNA,68866188,68866289,ENSEMBL,-
chr7,NOVEL,misc_RNA,68972496,68972608,ENSEMBL,-
chr7,KNOWN,misc_RNA,69001035,69001303,ENSEMBL,-
chr7,CT66,lncRNA,69059779,69062479,HAVANA,-
chr7,AUTS2,protein_coding,69063282,70258492,HAVANA,+
chr7,RP11-575M4.1,processed_pseudogene,70302724,70302999,HAVANA,+
chr7,GALNT17,protein_coding,70597130,71178585,HAVANA,+
chr7,KNOWN,miRNA,70772658,70772742,ENSEMBL,-
chr7,NOVEL,miRNA,70775445,70775537,ENSEMBL,-
chr7,KNOWN,misc_RNA,71150437,71150732,ENSEMBL,-
chr7,CALN1,protein_coding,71244476,71912136,HAVANA,-
chr7,RNA5SP232,rRNA_pseudogene,71378723,71378841,ENSEMBL,-
chr7,GS1-111G14.1,processed_pseudogene,71407244,71407453,HAVANA,+
chr7,ABCF2P2,unprocessed_pseudogene,71568166,71569194,HAVANA,+
chr7,TYW1B,protein_coding,72023729,72298779,HAVANA,-
chr7,NOVEL,miRNA,72138047,72138146,ENSEMBL,+
chr7,KNOWN,miRNA,72162874,72162949,ENSEMBL,+
chr7,RP11-535E8.2,processed_pseudogene,72187850,72188054,HAVANA,+
chr7,RP11-1394O16.1,processed_pseudogene,72233812,72234205,HAVANA,+
chr7,KNOWN,misc_RNA,72293477,72293750,ENSEMBL,-
chr7,SBDSP1,transcribed_unprocessed_pseudogene,72300004,72307280,HAVANA,+
chr7,KNOWN,misc_RNA,72312017,72312305,ENSEMBL,-
chr7,SPDYE7P,transcribed_unprocessed_pseudogene,72333321,72342147,HAVANA,-
chr7,POM121,protein_coding,72349936,72421979,HAVANA,+
chr7,RP11-313P13.5,lncRNA,72394956,72395663,HAVANA,-
chr7,NSUN5P2,transcribed_unprocessed_pseudogene,72418120,72425329,HAVANA,-
chr7,CH17-264B6.5,lncRNA,72425336,72427637,HAVANA,+
chr7,TRIM74,protein_coding,72430016,72439997,HAVANA,-
chr7,STAG3L3,transcribed_unprocessed_pseudogene,72440227,72476445,HAVANA,-
chr7,AC005488.11,unprocessed_pseudogene,72440345,72442258,HAVANA,+
chr7,KNOWN,misc_RNA,72453891,72453991,ENSEMBL,-
chr7,NOVEL,protein_coding,72459478,72464996,ENSEMBL,+
chr7,PMS2P7,unprocessed_pseudogene,72476064,72491632,HAVANA,+
chr7,NOVEL,misc_RNA,72481665,72481766,ENSEMBL,+
chr7,PMS2P6,unprocessed_pseudogene,72507941,72519694,HAVANA,+
chr7,NOVEL,misc_RNA,72509641,72509742,ENSEMBL,+
chr7,SPDYE10P,lncRNA,72518503,72531199,HAVANA,-
chr7,GTF2IP4,transcribed_processed_pseudogene,72569026,72621323,HAVANA,+
chr7,PHBP5,processed_pseudogene,72602009,72602776,HAVANA,-
chr7,NCF1B,transcribed_unprocessed_pseudogene,72634659,72649979,HAVANA,+
chr7,GTF2IRD2P1,transcribed_unprocessed_pseudogene,72656784,72694144,HAVANA,-
chr7,KNOWN,pseudogene,72707497,72716496,HAVANA,+
chr7,NSUN5,protein_coding,72716513,72722823,HAVANA,-
chr7,TRIM50,protein_coding,72726532,72742085,HAVANA,-
chr7,RP11-483G21.3,processed_pseudogene,72728107,72729213,HAVANA,+
chr7,FKBP6,protein_coding,72742164,72772646,HAVANA,+
chr7,KNOWN,snRNA,72753097,72753203,ENSEMBL,-
chr7,NOVEL,misc_RNA,72818118,72818219,ENSEMBL,-
chr7,FZD9,protein_coding,72848108,72850450,HAVANA,+
chr7,BAZ1B,protein_coding,72854736,72936623,HAVANA,-
chr7,KNOWN,snRNA,72921538,72921604,ENSEMBL,+
chr7,BCL7B,protein_coding,72950686,72972020,HAVANA,-
chr7,TBL2,protein_coding,72981867,72993121,HAVANA,-
chr7,MLXIPL,protein_coding,73007524,73038873,HAVANA,-
chr7,CTA-315H11.2,lncRNA,73023592,73025832,HAVANA,-
chr7,VPS37D,protein_coding,73082161,73086442,HAVANA,+
chr7,DNAJC30,protein_coding,73095248,73097783,HAVANA,-
chr7,BUD23,protein_coding,73097355,73119491,HAVANA,+
chr7,STX1A,protein_coding,73113536,73134002,HAVANA,-
chr7,KNOWN,miRNA,73125647,73125727,ENSEMBL,+
chr7,KNOWN,misc_RNA,73146901,73147201,ENSEMBL,-
chr7,ABHD11-AS1,transcribed_unitary_pseudogene,73149368,73150488,HAVANA,+
chr7,ABHD11,protein_coding,73150424,73153182,HAVANA,-
